ID,FROM,TO,CU,CUS,AS
B229,216,219,0.33,0.0,0.0
B229,219,222,0.27,0.0,0.0
B229,222,225,0.29,0.0,0.0
B229,225,228,0.345,0.0,0.0
B229,228,231,0.375,0.0,0.0
B229,231,234,0.305,0.0,0.0
B229,234,237,0.265,0.0,0.0
B229,237,240,0.41,0.076,1.3
B229,240,243,0.305,0.076,1.3
B229,243,246,0.27,0.076,1.3
B229,246,249,0.295,0.076,1.3
B229,249,252,0.285,0.076,1.3
B229,252,255,0.325,0.0,0.0
B229,255,258,0.325,0.0,0.0
B229,258,261,0.315,0.0,0.0
B229,261,264,0.355,0.0,0.0
B229,264,267,0.365,0.0,0.0
B229,267,270,0.33,0.0,0.0
B229,270,273,0.3,0.0,0.0
B229,273,276,0.34,0.0,0.0
B229,276,279,0.33,0.0,0.0
B229,279,282,0.335,0.0,0.0
B229,282,285,0.345,0.0,0.0
B229,285,288,0.28,0.0,0.0
B229,288,291,0.26,0.0,0.0
B229,291,294,0.23,0.0,0.0
B229,294,297,0.22,0.0,0.0
B229,297,300,0.335,0.0,0.0
B230,0,3,0.005,0.001,0.1
B230,3,6,0.02,0.002,0.1
B230,6,9,0.02,0.001,0.1
B230,9,12,0.005,0.001,0.1
B230,12,15,0.02,0.001,0.87
B230,15,18,0.64,0.353,0.3
B230,18,21,0.03,0.002,2.61
B230,21,24,0.03,0.003,3.41
B230,24,27,1.42,0.143,0.23
B230,27,30,1.24,0.171,0.1
B230,30,33,1.14,0.229,0.47
B230,33,36,1.5,0.158,0.61
B230,36,39,0.88,0.136,0.83
B230,39,42,1.38,0.945,1.91
B230,42,45,0.9,0.369,1.73
B230,45,48,0.88,0.199,1.33
B230,48,51,1.04,0.09,0.1
B230,51,54,0.79,0.524,1.61
B230,54,57,0.92,0.225,1.38
B230,57,60,0.74,0.282,0.69
B230,60,63,1.2,0.061,0.1
B230,63,66,0.95,0.033,0.1
B230,66,69,0.39,0.309,2.83
B230,69,72,1.01,0.805,2.11
B230,72,75,0.046,0.004,0.46
B230,75,78,0.032,0.004,0.83
B230,78,81,0.035,0.005,0.54
B230,81,84,0.047,0.007,0.68
B230,84,87,2.35,1.682,10.37
B230,87,90,2.29,1.744,5.51
B230,90,93,0.23,0.0,0.0
B230,93,96,0.275,0.0,0.0
B230,96,99,0.235,0.0,0.0
B230,99,102,0.255,0.0,0.0
B230,102,105,0.3,0.044,1.85
B230,105,108,0.39,0.044,1.85
B230,108,111,0.275,0.044,1.85
B230,111,114,0.26,0.044,1.85
B230,114,117,0.365,0.044,1.85
B230,117,120,0.31,0.0,0.0
B230,120,123,0.215,0.0,0.0
B230,123,126,0.29,0.0,0.0
B230,126,129,0.28,0.0,0.0
B230,129,132,0.28,0.0,0.0
B230,132,135,0.415,0.0,0.0
B230,135,138,0.365,0.0,0.0
B230,138,141,0.345,0.0,0.0
B230,141,144,0.285,0.0,0.0
B230,144,147,0.285,0.0,0.0
B230,147,150,0.295,0.0,0.0
B230,150,153,0.215,0.0,0.0
B230,153,156,0.24,0.0,0.0
B230,156,159,0.27,0.0,0.0
B230,159,162,0.24,0.0,0.0
B230,162,165,0.305,0.0,0.0
B230,165,168,0.305,0.0,0.0
B230,168,171,0.31,0.0,0.0
B230,171,174,0.29,0.0,0.0
B230,174,177,0.3,0.0,0.0
B230,177,180,0.31,0.068,1.9
B230,180,183,0.275,0.068,1.9
B230,183,186,0.37,0.068,1.9
B230,186,189,0.32,0.068,1.9
B230,189,192,0.41,0.068,1.9
B230,192,195,0.37,0.0,0.0
B230,195,198,0.4,0.0,0.0
B230,198,201,0.29,0.0,0.0
B230,201,204,0.315,0.0,0.0
B230,204,207,0.25,0.0,0.0
B230,207,210,0.31,0.0,0.0
B230,210,213,0.205,0.0,0.0
B230,213,216,0.02,0.011,0.07
B230,216,219,0.029,0.005,4.96
B230,219,222,0.031,0.005,3.34
B230,222,225,0.039,0.004,2.76
B230,225,228,0.012,0.004,1.9
B230,228,231,0.022,0.032,1.0
B230,231,234,0.023,0.032,1.0
B230,234,237,0.023,0.032,1.0
B230,237,240,0.078,0.032,1.0
B230,240,243,0.104,0.032,1.0
B230,243,246,0.145,0.015,0.7
B230,246,249,0.014,0.015,0.7
B230,249,252,0.022,0.015,0.7
B230,252,255,0.029,0.015,0.7
B230,255,258,0.065,0.015,0.7
B230,258,261,0.022,0.013,0.7
B230,261,264,0.125,0.013,0.7
B230,264,267,0.032,0.013,0.7
B230,267,270,0.034,0.013,0.7
B230,270,273,0.047,0.013,0.7
B230,273,276,0.019,0.004,0.55
B230,276,279,0.034,0.004,0.55
B230,279,282,0.022,0.004,0.55
B230,282,285,0.04,0.004,0.55
B230,285,288,0.024,0.004,0.55
B230,288,291,0.034,0.023,1.55
B230,291,294,0.014,0.023,1.55
B230,294,297,0.02,0.023,1.55
B230,297,300,0.06,0.023,1.55
B230,300,303,0.083,0.023,1.55
B230,303,306,0.26,0.0,0.0
B230,306,309,0.093,0.0,0.0
B230,309,312,0.041,0.0,0.0
B230,312,315,0.016,0.0,0.0
B230,315,318,0.018,0.0,0.0
B230,318,321,0.105,0.023,2.75
B230,321,324,0.017,0.023,2.75
B230,324,327,0.012,0.023,2.75
B230,327,330,0.029,0.023,2.75
B230,330,333,0.023,0.023,2.75
B230,333,336,0.009,0.0,0.0
B230,336,339,0.018,0.0,0.0
B230,339,342,0.046,0.0,0.0
B230,342,345,0.049,0.0,0.0
B230,345,348,0.017,0.0,0.0
B230,348,351,0.022,0.0,0.0
B230,351,354,0.025,0.0,0.0
B230,354,357,0.06,0.0,0.0
B230,357,360,0.034,0.0,0.0
B230,360,363,0.022,0.0,0.0
B230,363,366,0.018,0.0,0.0
B230,366,369,0.017,0.0,0.0
B230,369,372,0.003,0.0,0.0
B230,372,375,0.004,0.0,0.0
B230,375,378,0.023,0.0,0.0
B230,378,381,0.013,0.0,0.0
B230,381,384,0.021,0.0,0.0
B230,384,387,0.016,0.0,0.0
B230,387,390,0.009,0.0,0.0
B230,390,393,0.013,0.0,0.0
B230,393,396,0.009,0.004,0.6
B230,396,399,0.002,0.004,0.6
B230,399,402,0.003,0.004,0.6
B230,402,405,0.003,0.004,0.6
B230,405,408,0.003,0.004,0.6
B230,408,411,0.002,0.0,0.0
B230,411,414,0.043,0.0,0.0
B230,414,417,0.041,0.0,0.0
B230,417,420,0.015,0.0,0.0
B230,420,423,0.064,0.0,0.0
B230,423,426,0.024,0.0,0.0
B230,426,429,0.006,0.0,0.0
B230,429,432,0.011,0.0,0.0
B230,432,435,0.011,0.0,0.0
B230,435,438,0.005,0.0,0.0
B230,438,441,0.875,0.0,0.0
B230,441,444,0.029,0.0,0.0
B230,444,447,0.021,0.0,0.0
B230,447,450,0.032,0.0,0.0
B230,450,453,0.012,0.0,0.0
B230,453,456,0.012,0.0,0.0
B230,456,459,0.052,0.0,0.0
B230,459,462,0.035,0.0,0.0
B230,462,465,0.005,0.0,0.0
B230,465,468,0.009,0.0,0.0
B230,468,471,0.008,0.015,1.35
B230,471,474,0.012,0.015,1.35
B230,474,477,0.052,0.015,1.35
B230,477,480,0.032,0.015,1.35
B230,480,483,0.01,0.015,1.35
B230,483,486,0.054,0.0,0.0
B230,486,489,0.032,0.0,0.0
B230,489,492,0.043,0.0,0.0
B230,492,493,0.024,0.0,0.0
B231,0,3,0.03,0.002,7.8
B231,3,6,0.01,0.002,4.65
B231,6,9,0.01,0.002,3.79
B231,9,12,0.005,0.001,2.52
B231,12,15,0.02,0.001,2.45
B231,15,18,0.02,0.002,0.95
B231,18,21,0.03,0.001,1.06
B231,21,24,0.05,0.002,2.6
B231,24,27,0.04,0.002,1.88
B231,27,30,0.03,0.001,3.18
B231,30,33,2.33,1.826,1.26
B231,33,36,4.1,3.355,10.76
B231,36,39,2.67,2.016,5.69
B231,39,42,2.54,2.081,1.41
B231,42,45,3.07,2.413,2.22
B231,45,48,3.26,2.468,4.79
B231,48,51,3.61,3.143,0.82
B231,51,54,3.41,2.846,1.73
B231,54,57,1.07,0.78,0.99
B231,57,60,2.42,1.88,0.45
B231,60,63,2.08,1.648,0.1
B231,63,66,2.34,1.404,1.65
B231,66,69,1.33,0.367,1.83
B231,69,72,1.31,0.719,4.34
B231,72,75,1.38,0.581,12.28
B231,75,78,1.08,0.085,1.14
B231,78,81,1.47,0.446,4.58
B231,81,84,1.33,0.514,7.05
B231,84,87,1.35,0.734,9.2
B231,87,90,1.09,0.695,9.58
B231,90,93,1.32,0.88,12.05
B231,93,96,1.14,0.875,5.88
B231,96,99,0.8,0.648,11.99
B231,99,102,0.95,0.704,9.23
B231,102,105,0.91,0.593,5.0
B231,105,108,0.85,0.512,8.54
B231,108,111,0.72,0.487,6.59
B231,111,114,0.023,0.0,0.0
B231,114,117,0.043,0.0,0.0
B231,117,120,0.051,0.0,0.0
B231,120,123,0.105,0.0,0.0
B231,123,126,0.028,0.0,0.0
B231,126,129,0.031,0.0,0.0
B231,129,132,0.021,0.0,0.0
B231,132,135,0.05,0.0,0.0
B231,135,138,0.028,0.0,0.0
B231,138,141,0.014,0.0,0.0
B231,141,144,0.006,0.0,0.0
B231,144,147,0.035,0.0,0.0
B231,147,150,0.094,0.0,0.0
B231,150,153,0.011,0.0,0.0
B231,153,156,0.083,0.0,0.0
B231,156,159,0.074,0.0,0.0
B231,159,162,0.017,0.017,0.8
B231,162,165,0.045,0.017,0.8
B231,165,168,0.034,0.017,0.8
B231,168,171,0.153,0.017,0.8
B231,171,174,0.011,0.017,0.8
B231,174,177,0.014,0.0,0.0
B231,177,180,0.018,0.0,0.0
B231,180,183,0.022,0.0,0.0
B231,183,186,0.045,0.0,0.0
B231,186,189,0.017,0.0,0.0
B231,189,192,0.037,0.0,0.0
B231,192,195,0.052,0.0,0.0
B231,195,198,0.09,0.0,0.0
B231,198,201,0.109,0.0,0.0
B231,201,204,0.061,0.0,0.0
B231,204,207,0.079,0.0,0.0
B231,207,210,0.099,0.0,0.0
B231,210,213,0.071,0.0,0.0
B231,213,216,0.052,0.0,0.0
B231,216,219,0.113,0.0,0.0
B231,219,222,0.024,0.0,0.0
B231,222,225,0.082,0.0,0.0
B231,225,228,0.045,0.0,0.0
B231,228,231,0.03,0.0,0.0
B231,231,234,0.03,0.0,0.0
B231,234,237,0.041,0.0,0.0
B231,237,240,0.036,0.0,0.0
B231,240,243,0.003,0.0,0.0
B231,243,246,0.036,0.0,0.0
B231,246,249,0.09,0.113,1.4
B231,249,252,0.067,0.113,1.4
B231,252,255,0.345,0.113,1.4
B231,255,258,0.235,0.113,1.4
B231,258,261,0.137,0.113,1.4
B231,261,264,0.07,0.021,1.5
B231,264,267,0.075,0.021,1.5
B231,267,270,0.09,0.021,1.5
B231,270,273,0.136,0.021,1.5
B231,273,276,0.072,0.021,1.5
B231,276,279,0.113,0.04,6.3
B231,279,282,0.138,0.04,6.3
B231,282,285,0.147,0.04,6.3
B231,285,288,0.162,0.04,6.3
B231,288,291,0.255,0.04,6.3
B231,291,294,0.118,0.029,4.1
B231,294,297,0.082,0.029,4.1
B231,297,300,0.108,0.029,4.1
B231,300,303,0.165,0.029,4.1
B231,303,306,0.072,0.029,4.1
B231,306,309,0.116,0.021,3.3
B231,309,312,0.127,0.021,3.3
B231,312,315,0.131,0.021,3.3
B231,315,318,0.127,0.021,3.3
B231,318,321,0.086,0.021,3.3
B231,321,324,0.082,0.0,0.0
B231,324,327,0.115,0.0,0.0
B231,327,330,0.147,0.0,0.0
B231,330,333,0.097,0.0,0.0
B231,333,336,0.081,0.0,0.0
B231,336,339,0.154,0.0,0.0
B231,339,342,0.14,0.0,0.0
B231,342,345,0.196,0.0,0.0
B231,345,348,0.109,0.0,0.0
B231,348,351,0.078,0.0,0.0
B231,351,354,0.146,0.0,0.0
B231,354,357,0.172,0.0,0.0
B231,357,360,0.101,0.0,0.0
B231,360,363,0.102,0.0,0.0
B231,363,366,0.091,0.0,0.0
B231,366,369,0.094,0.015,3.65
B231,369,372,0.183,0.015,3.65
B231,372,375,0.051,0.015,3.65
B231,375,378,0.142,0.015,3.65
B231,378,381,0.131,0.015,3.65
B231,381,384,0.082,0.0,0.0
B231,384,387,0.135,0.0,0.0
B231,387,390,0.139,0.0,0.0
B231,390,393,0.101,0.0,0.0
B231,393,396,0.148,0.0,0.0
B231,396,399,0.123,0.0,0.0
B231,399,402,0.062,0.0,0.0
B231,402,405,0.108,0.0,0.0
B231,405,408,0.101,0.0,0.0
B231,408,411,0.091,0.0,0.0
B231,411,414,0.104,0.0,0.0
B231,414,417,0.079,0.0,0.0
B231,417,420,0.102,0.0,0.0
B231,420,423,0.123,0.0,0.0
B231,423,426,0.14,0.0,0.0
B231,426,429,0.068,0.0,0.0
B231,429,432,0.082,0.0,0.0
B231,432,435,0.109,0.0,0.0
B231,435,438,0.116,0.0,0.0
B231,438,441,0.161,0.0,0.0
B231,441,444,0.223,0.019,4.05
B231,444,447,0.089,0.019,4.05
B231,447,450,0.087,0.019,4.05
B231,450,453,0.088,0.019,4.05
B231,453,456,0.093,0.019,4.05
B231,456,459,0.106,0.0,0.0
B231,459,462,0.107,0.0,0.0
B231,462,465,0.08,0.0,0.0
B231,465,468,0.242,0.0,0.0
B231,468,471,0.198,0.0,0.0
B231,471,474,0.151,0.017,1.0
B231,474,477,0.141,0.017,1.0
B231,477,480,0.147,0.017,1.0
B231,480,481,0.098,0.017,1.0
B232,0,3,0.04,0.002,4.3
B232,3,6,0.77,0.56,4.07
B232,6,9,0.72,0.541,4.16
B232,9,12,0.74,0.648,0.31
B232,12,15,1.27,1.074,0.1
B232,15,18,1.15,0.886,0.67
B232,18,21,1.46,1.091,13.6
B232,21,24,0.91,0.803,1.62
B232,24,27,1.37,1.186,3.05
B232,27,30,0.81,0.633,0.94
B232,30,33,1.33,1.083,0.37
B232,33,36,1.26,0.905,0.1
B232,36,39,0.99,0.717,0.54
B232,39,42,1.5,1.246,0.1
B232,42,45,1.35,1.115,0.3
B232,45,48,1.05,0.868,9.89
B232,48,51,1.54,1.23,1.4
B232,51,54,0.87,0.727,0.4
B232,54,57,0.46,0.186,1.7
B232,57,60,0.41,0.192,3.44
B232,60,63,0.26,0.068,4.92
B232,63,66,0.1,0.044,4.13
B232,66,69,1.33,1.111,4.75
B232,69,72,2.1,1.708,1.67
B232,72,75,1.5,1.148,6.6
B232,75,78,0.012,0.005,5.8
B232,78,81,0.016,0.004,5.8
B232,81,84,0.032,0.007,13.0
B232,84,87,0.023,0.005,1.74
B232,87,90,0.034,0.007,1.85
B232,90,93,2.05,1.647,2.71
B232,93,96,1.63,1.229,13.59
B232,96,99,0.98,0.833,1.15
B232,99,102,1.17,0.938,5.37
B232,102,105,0.84,0.8,1.92
B232,105,108,0.53,0.472,2.45
B232,108,111,1.72,1.325,3.28
B232,111,114,0.71,0.627,4.18
B232,114,117,0.63,0.551,4.24
B232,117,120,1.45,1.089,2.13
B232,120,123,1.12,1.013,5.64
B232,123,126,0.94,0.79,1.95
B232,126,129,0.73,0.653,1.33
B232,129,132,1.06,0.991,1.27
B232,132,135,1.21,1.008,7.24
B232,135,138,2.05,1.539,11.5
B232,138,141,0.085,0.017,1.0
B232,141,144,0.097,0.0,0.0
B232,144,147,0.169,0.0,0.0
B232,147,150,0.166,0.0,0.0
B232,150,153,0.119,0.0,0.0
B232,153,156,0.091,0.0,0.0
B232,156,159,0.083,0.0,0.0
B232,159,162,0.086,0.0,0.0
B232,162,165,0.071,0.0,0.0
B232,165,168,0.167,0.0,0.0
B232,168,171,0.122,0.0,0.0
B232,171,174,0.197,0.0,0.0
B232,174,177,0.125,0.0,0.0
B232,177,180,0.097,0.0,0.0
B232,180,183,0.099,0.0,0.0
B232,183,186,0.075,0.0,0.0
B232,186,189,0.102,0.0,0.0
B232,189,192,0.079,0.0,0.0
B232,192,195,0.11,0.0,0.0
B232,195,198,0.25,0.0,0.0
B232,198,201,0.131,0.0,0.0
B232,201,204,0.074,0.019,1.65
B232,204,207,0.102,0.019,1.65
B232,207,210,0.152,0.019,1.65
B232,210,213,0.154,0.019,1.65
B232,213,216,0.093,0.019,1.65
B232,216,219,0.128,0.0,0.0
B232,219,222,0.19,0.0,0.0
B232,222,225,0.157,0.0,0.0
B232,225,228,0.199,0.0,0.0
B232,228,231,0.154,0.0,0.0
B232,231,234,0.101,0.0,0.0
B232,234,237,0.148,0.0,0.0
B232,237,240,0.36,0.0,0.0
B232,240,243,0.198,0.0,0.0
B232,243,246,0.415,0.154,0.0
B232,246,249,0.46,0.154,0.0
B232,249,252,0.29,0.154,0.0
B232,252,255,0.178,0.154,0.0
B232,255,258,0.295,0.16,0.0
B232,258,261,0.44,0.16,0.0
B232,261,264,0.199,0.16,0.0
B232,264,267,0.132,0.16,0.0
B232,267,270,0.75,0.16,0.0
B232,270,273,0.705,0.096,0.0
B232,273,276,0.43,0.096,0.0
B232,276,279,0.39,0.096,0.0
B232,279,282,0.221,0.096,0.0
B232,282,285,0.122,0.096,0.0
B232,285,288,0.44,0.044,0.0
B232,288,291,0.34,0.044,0.0
B232,291,294,0.34,0.044,0.0
B232,294,297,0.34,0.044,0.0
B232,297,300,0.21,0.044,0.0
B232,300,303,0.29,0.064,0.0
B232,303,306,0.395,0.064,0.0
B232,306,309,0.415,0.064,0.0
B232,309,312,0.53,0.064,0.0
B232,312,315,0.29,0.064,0.0
B232,315,318,0.52,0.088,0.0
B232,318,321,0.215,0.088,0.0
B232,321,324,0.355,0.088,0.0
B232,324,327,0.305,0.088,0.0
B232,327,330,0.37,0.088,0.0
B232,330,333,0.4,0.054,0.0
B232,333,336,0.3,0.054,0.0
B232,336,339,0.34,0.054,0.0
B232,339,342,0.206,0.054,0.0
B232,342,345,0.014,0.054,0.0
B232,345,348,0.011,0.019,0.0
B232,348,351,0.017,0.019,0.0
B232,351,354,0.013,0.019,0.0
B232,354,357,0.022,0.019,0.0
B232,357,360,0.16,0.019,0.0
B232,360,363,0.228,0.041,0.0
B232,363,366,0.023,0.041,0.0
B232,366,369,0.051,0.041,0.0
B232,369,372,0.019,0.041,0.0
B232,372,375,0.009,0.041,0.0
B232,375,378,0.445,0.08,0.0
B232,378,381,0.243,0.08,0.0
B232,381,384,0.215,0.08,0.0
B232,384,387,0.655,0.08,0.0
B232,387,390,0.66,0.08,0.0
B232,390,393,0.21,0.158,2.6
B232,393,396,0.08,0.158,2.6
B232,396,399,0.205,0.158,2.6
B232,399,402,0.051,0.158,2.6
B232,402,405,0.24,0.148,0.85
B232,405,408,0.16,0.148,0.85
B232,408,411,0.14,0.148,0.85
B232,411,414,0.125,0.044,0.0
B232,414,417,0.195,0.044,0.0
B232,417,420,0.13,0.044,0.0
B232,420,423,0.087,0.044,0.0
B232,423,426,0.125,0.058,0.0
B232,426,429,0.135,0.058,0.0
B232,429,432,0.155,0.058,0.0
B232,432,435,0.175,0.058,0.0
B232,435,438,0.18,0.058,0.0
B232,438,441,0.16,0.024,0.125
B232,441,444,0.15,0.024,0.125
B232,444,447,0.165,0.024,0.125
B232,447,450,0.185,0.024,0.125
B232,450,453,0.18,0.024,0.125
B232,453,456,0.003,0.0,0.0
B232,456,459,0.052,0.0,0.0
B232,459,462,0.086,0.038,0.9
B232,462,465,0.067,0.038,0.9
B232,465,468,0.061,0.038,0.9
B232,468,471,0.049,0.038,0.9
B232,471,474,0.029,0.038,0.9
B232,474,477,0.04,0.038,0.65
B232,477,480,0.032,0.038,0.65
B232,480,482,0.031,0.038,0.65
B234,0,3,0.06,0.001,1.25
B234,3,6,0.05,0.002,0.1
B234,6,9,0.04,0.002,4.12
B234,9,12,0.02,0.002,2.46
B234,12,15,0.03,0.004,2.21
B234,15,18,0.04,0.004,7.23
B234,18,21,0.05,0.004,3.35
B234,21,24,0.02,0.004,2.37
B234,24,27,0.03,0.004,3.3
B234,27,30,0.03,0.004,6.51
B234,30,33,0.03,0.004,6.67
B234,33,36,0.04,0.004,6.55
B234,36,39,1.62,1.267,2.18
B234,39,42,0.69,0.547,2.53
B234,42,45,0.74,0.642,4.82
B234,45,48,0.58,0.543,4.16
B234,48,51,1.1,0.969,9.12
B234,51,54,0.86,0.778,5.74
B234,54,57,2.11,1.657,8.15
B234,57,60,2.39,1.682,4.69
B234,60,63,0.056,0.038,0.65
B234,63,66,0.101,0.038,0.65
B234,66,69,0.153,0.054,0.9
B234,69,72,0.058,0.054,0.9
B234,72,75,0.091,0.054,0.9
B234,75,78,0.024,0.054,0.9
B234,78,81,0.013,0.054,0.9
B234,81,84,0.01,0.108,1.15
B234,84,87,0.049,0.004,1.0
B234,87,90,0.052,0.009,4.2
B234,90,93,0.024,0.013,1.62
B234,93,96,0.138,0.108,1.15
B234,96,99,0.153,0.108,1.15
B234,99,102,0.29,0.108,1.15
B234,102,105,0.054,0.108,1.15
B234,105,108,0.64,0.234,2.15
B234,108,111,0.415,0.234,2.15
B234,111,114,0.435,0.234,2.15
B234,114,117,0.525,0.216,1.35
B234,117,120,1.1,0.216,1.35
B234,120,123,0.28,0.216,1.35
B234,123,126,0.265,0.216,1.35
B234,126,129,0.365,0.216,1.35
B234,129,132,0.024,0.0,0.0
B234,132,135,0.056,0.0,0.0
B234,135,138,0.032,0.0,0.0
B234,138,141,0.028,0.005,2.1
B234,141,144,0.02,0.005,1.85
B234,144,147,0.018,0.005,1.05
B234,147,150,0.023,0.005,2.53
B234,150,153,0.011,0.005,0.76
B234,153,156,0.011,0.004,0.58
B234,156,159,0.016,0.005,2.56
B234,159,162,0.018,0.005,3.35
B234,162,165,0.013,0.0,0.0
B234,165,168,0.034,0.0,0.0
B234,168,171,0.027,0.013,1.4
B234,171,174,0.047,0.013,1.4
B234,174,177,0.01,0.013,1.4
B234,177,180,0.017,0.013,1.4
B234,180,183,0.016,0.013,1.4
B234,183,186,0.069,0.0,0.0
B234,186,189,0.023,0.0,0.0
B234,189,192,0.149,0.0,0.0
B234,192,195,0.095,0.0,0.0
B234,195,198,0.275,0.0,0.0
B234,198,201,0.03,0.007,2.27
B234,201,204,0.028,0.009,4.7
B234,204,207,0.029,0.007,10.1
B234,207,210,0.032,0.009,9.0
B234,210,213,0.118,0.057,2.08
B234,213,216,0.04,0.011,17.7
B234,216,219,0.036,0.011,17.4
B234,219,222,0.036,0.013,13.6
B234,222,225,0.02,0.009,5.1
B234,225,228,0.069,0.03,7.65
B234,228,231,0.11,0.03,7.65
B234,231,234,0.101,0.03,7.65
B234,234,237,0.077,0.03,7.65
B234,237,240,0.03,0.03,7.65
B234,240,243,0.043,0.0,0.0
B234,243,246,0.082,0.0,0.0
B234,246,249,0.052,0.0,0.0
B234,249,252,0.036,0.0,0.0
B234,252,255,0.036,0.0,0.0
B234,255,258,1.225,0.0,0.0
B234,258,261,0.05,0.0,0.0
B234,261,264,0.046,0.0,0.0
B234,264,267,0.02,0.0,0.0
B234,267,270,0.02,0.0,0.0
B234,270,273,0.08,0.0,0.0
B234,273,276,0.092,0.0,0.0
B234,276,279,0.62,0.0,0.0
B234,279,282,0.075,0.0,0.0
B234,282,285,0.052,0.0,0.0
B234,285,288,0.03,0.0,0.0
B234,288,291,0.158,0.0,0.0
B234,291,294,0.122,0.0,0.0
B234,294,297,0.021,0.0,0.0
B234,297,300,0.03,0.0,0.0
B234,300,303,0.023,0.0,0.0
B234,303,306,0.012,0.0,0.0
B234,306,309,0.006,0.0,0.0
B234,309,312,0.008,0.0,0.0
B234,312,315,0.015,0.0,0.0
B234,315,318,0.019,0.0,0.0
B234,318,321,0.04,0.0,0.0
B234,321,324,0.026,0.0,0.0
B234,324,327,0.019,0.0,0.0
B234,327,330,0.045,0.0,0.0
B234,330,333,0.12,0.021,1.1
B234,333,336,0.175,0.021,1.1
B234,336,339,0.25,0.021,1.1
B234,339,342,0.135,0.021,1.1
B234,342,345,0.16,0.021,1.1
B234,345,348,0.12,0.0,0.0
B234,348,351,0.062,0.0,0.0
B234,351,354,0.034,0.0,0.0
B234,354,357,0.056,0.0,0.0
B234,357,360,0.066,0.0,0.0
B234,360,363,0.091,0.0,0.0
B234,363,366,0.028,0.0,0.0
B234,366,369,0.072,0.0,0.0
B234,369,372,0.093,0.0,0.0
B234,372,375,0.066,0.0,0.0
B234,375,378,0.013,0.0,0.0
B234,378,381,0.012,0.0,0.0
B234,381,384,0.037,0.0,0.0
B234,384,387,0.019,0.0,0.0
B234,387,390,0.08,0.0,0.0
B234,390,393,0.074,0.0,0.0
B234,393,396,0.075,0.0,0.0
B234,396,399,0.135,0.0,0.0
B234,399,402,0.225,0.0,0.0
B234,402,405,0.19,0.0,0.0
B234,405,408,0.205,0.023,1.0
B234,408,411,0.145,0.023,1.0
B234,411,414,0.2,0.023,1.0
B234,414,417,0.155,0.023,1.0
B234,417,420,0.335,0.023,1.0
B234,420,423,0.345,0.0,0.0
B234,423,426,0.22,0.0,0.0
B234,426,429,0.19,0.0,0.0
B234,429,432,2.1,0.0,0.0
B234,432,435,0.975,0.0,0.0
B234,435,438,0.205,0.0,0.0
B234,438,441,0.031,0.0,0.0
B234,441,444,0.032,0.0,0.0
B234,444,447,0.032,0.0,0.0
B234,447,450,0.072,0.0,0.0
B234,450,453,1.96,0.0,0.0
B234,453,456,0.145,0.0,0.0
B234,456,459,0.029,0.0,0.0
B234,459,462,0.745,0.0,0.0
B234,462,465,0.14,0.0,0.0
B234,465,468,0.14,0.12,1.4
B234,468,471,0.185,0.12,1.4
B234,471,474,0.365,0.12,1.4
B234,474,477,1.5,0.12,1.4
B234,477,480,4.475,0.12,1.4
B234,480,483,0.28,0.0,0.0
B234,483,484,0.125,0.0,0.0
B235,0,3,0.03,0.004,1.2
B235,3,6,0.04,0.004,2.06
B235,6,9,0.03,0.002,0.25
B235,9,12,0.01,0.002,2.58
B235,12,15,0.03,0.002,1.72
B235,15,18,0.6,0.437,1.03
B235,18,21,0.12,0.099,0.8
B235,21,24,0.03,0.004,12.48
B235,24,27,0.03,0.004,10.3
B235,27,30,1.1,0.919,1.06
B235,30,33,0.74,0.64,1.62
B235,33,36,0.34,0.282,3.93
B235,36,39,0.98,0.81,13.38
B235,39,42,1.1,0.903,6.85
B235,42,45,0.74,0.6,4.19
B235,45,48,0.74,0.682,3.4
B235,48,51,1.21,0.951,4.0
B235,51,54,0.6,0.53,2.66
B235,54,57,0.88,0.775,3.97
B235,57,60,0.74,0.527,3.0
B235,60,63,0.45,0.382,1.82
B235,63,66,0.78,0.691,2.46
B235,66,69,0.81,0.676,1.05
B235,69,72,0.7,0.593,3.16
B235,72,75,0.83,0.689,3.1
B235,75,78,0.82,0.692,1.92
B235,78,81,0.75,0.559,1.52
B235,81,84,0.81,0.416,0.82
B235,84,87,0.79,0.555,2.24
B235,87,90,0.99,0.831,2.19
B235,90,93,1.11,0.865,11.48
B235,93,96,0.77,0.395,3.71
B235,96,99,1.12,0.898,17.44
B235,99,102,0.78,0.592,7.41
B235,102,105,0.113,0.0,0.0
B235,105,108,0.37,0.0,0.0
B235,108,111,0.38,0.0,0.0
B235,111,114,0.215,0.0,0.0
B235,114,117,0.545,0.0,0.0
B235,117,120,0.21,0.0,0.0
B235,120,123,0.24,0.0,0.0
B235,123,126,0.14,0.0,0.0
B235,126,129,0.115,0.0,0.0
B235,129,132,0.235,0.0,0.0
B235,132,135,0.22,0.0,0.0
B235,135,138,0.885,0.0,0.0
B235,138,141,0.16,0.0,0.0
B235,141,144,0.22,0.0,0.0
B235,144,147,0.42,0.0,0.0
B235,147,150,0.385,0.0,0.0
B235,150,153,0.47,0.0,0.0
B235,153,156,0.15,0.0,0.0
B235,156,159,0.11,0.083,0.9
B235,159,162,0.31,0.083,0.9
B235,162,165,0.485,0.083,0.9
B235,165,168,0.475,0.083,0.9
B235,168,171,0.23,0.083,0.9
B235,171,174,0.385,0.0,0.0
